entity,entity_id,field,issue_type,severity,detected_value,corrected_value,action,evidence,confidence,checker,detected_at
classes,cls_ladies_social_doubles_alquoz,description,extraction_failed,error,Ladies Social Doubles at Baseline Al Quoz brings together a friendly group of women players for a lively Friday evening ,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:20.454841+00:00
classes,cls_junior_academy_alquoz,description,extraction_failed,error,"Junior Academy at Baseline Al Quoz is a beginner programme for boys and girls aged 9 to 15, welcoming complete newcomers",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:20.777365+00:00
classes,cls_junior_performance_squad_alquoz,description,extraction_failed,error,"Junior Performance Squad is a twice-weekly programme for competitive-minded players aged 12 to 17, open to boys and girl",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:21.172745+00:00
classes,cls_kids_padel_starters_alquoz,description,extraction_failed,error,"Kids Padel Starters at Baseline Al Quoz is a friendly introduction to the sport for boys and girls aged 5 to 8, run ever",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:21.574654+00:00
classes,cls_cardio_padel_alquoz,description,extraction_failed,error,"Cardio Padel at Baseline Al Quoz is a high-energy, fitness-first session built around constant movement rather than matc",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:21.901998+00:00
classes,cls_competition_squad_alquoz,description,extraction_failed,error,Competition Squad at Baseline Al Quoz is built for advanced mixed players aged sixteen and up who are chasing tournament,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:22.230914+00:00
classes,cls_technique_clinic_alquoz,description,extraction_failed,error,"Technique Clinic is a focused, intermediate-level mixed session for players sixteen and older who want to rebuild their ",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:22.573708+00:00
classes,cls_morning_social_drills_alquoz,description,extraction_failed,error,Morning Social Drills brings mixed players of every level together for an easygoing but structured start to the day at B,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:22.955088+00:00
classes,cls_tactics_workshop_alquoz,description,extraction_failed,error,Tactics Workshop is an advanced mixed session for players eighteen and over who already have solid technique and want to,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:23.281987+00:00
classes,cls_adult_beginner_course_alquoz_2,description,extraction_failed,error,Adult Beginner Course is the natural starting point for anyone aged sixteen and above who has never picked up a padel ra,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:23.610058+00:00
classes,cls_adult_improver_course_alquoz_2,description,extraction_failed,error,Adult Improver Course is aimed at intermediate mixed players aged sixteen and up who have the basics down and are ready ,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:23.953034+00:00
classes,cls_ladies_beginner_academy_alquoz_2,description,extraction_failed,error,"Ladies Beginner Academy offers women aged sixteen and above a dedicated, unhurried introduction to padel in a ladies-onl",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:24.446495+00:00
classes,cls_ladies_social_doubles_alquoz_2,description,extraction_failed,error,Ladies Social Doubles is a weekly intermediate session reserved for women aged eighteen and over who already play regula,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:24.758437+00:00
classes,cls_junior_academy_alquoz_2,description,extraction_failed,error,"Junior Academy is the entry point for young players aged 9 to 15, open to boys and girls with little or no padel experie",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:25.221102+00:00
classes,cls_junior_performance_squad_alquoz_2,description,extraction_failed,error,Junior Performance Squad is designed for competitively minded players aged 12 to 17 who already have a beginner foundati,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:25.541370+00:00
classes,cls_kids_padel_starters_alquoz_2,description,extraction_failed,error,"Kids Padel Starters introduces the youngest players, aged 5 to 8, to their first taste of the sport in a relaxed, playfu",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:25.852967+00:00
classes,cls_cardio_padel_alquoz_2,description,extraction_failed,error,"Cardio Padel is an energetic, fitness-focused class open to adults of all standards, from complete beginners to seasoned",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:26.171510+00:00
classes,cls_competition_squad_alquoz_2,description,extraction_failed,error,"Competition Squad is the most demanding class on offer, built for advanced adult players preparing for tournaments or hi",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:26.584071+00:00
classes,cls_technique_clinic_alquoz_2,description,extraction_failed,error,"Technique Clinic offers focused, detail-driven coaching for intermediate adult players who already understand the game b",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:26.928061+00:00
classes,cls_adult_beginner_course_jvc,description,unusable_text,warning,JavaScript is required to view padel court booking availability. Please enable JavaScript and reload. Error code BK-500.,,quarantined,injected noise: 'JavaScript is required',,adjudicate,2026-08-17T10:49:26.928453+00:00
classes,cls_adult_improver_course_jvc,description,extraction_failed,error,Adult Improver Course suits players aged 16 and above who have grasped the basics and are ready to tighten up technique ,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:27.244886+00:00
classes,cls_ladies_beginner_academy_jvc,description,extraction_failed,error,This ladies-only beginner academy at Baseline JVC is designed for women aged sixteen and above who are picking up a rack,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:27.723898+00:00
classes,cls_ladies_social_doubles_jvc,description,extraction_failed,error,"Held twice weekly on Wednesday and Saturday evenings, Ladies Social Doubles at Baseline JVC is an intermediate-level, la",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:28.104368+00:00
classes,cls_junior_academy_jvc,description,unusable_text,warning,"<div class=""court-listing""><span>Padel Court Booking</span><ul><li>indoor court</li><li>outdoor court</li><li>coach</li>",,quarantined,"injected noise: '<div class=""court-listing"">'",,adjudicate,2026-08-17T10:49:28.104559+00:00
classes,cls_junior_performance_squad_jvc,description,extraction_failed,error,"Junior Performance Squad is an intermediate, mixed-gender programme at Baseline JVC for young players aged twelve to sev",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:28.436532+00:00
classes,cls_kids_padel_starters_jvc,description,extraction_failed,error,"Kids Padel Starters at Baseline JVC is a gentle, mixed-gender introduction for children aged five to eight, held on Sund",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:28.852901+00:00
classes,cls_cardio_padel_jvc,description,extraction_failed,error,"Cardio Padel at Baseline JVC is an all-levels, mixed-gender fitness-focused session for adults sixteen and above, runnin",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:29.185455+00:00
classes,cls_competition_squad_jvc,description,extraction_failed,error,"Competition Squad at Baseline JVC is an advanced, mixed-gender training group for adults sixteen and over who compete or",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:29.568552+00:00
classes,cls_technique_clinic_jvc,description,extraction_failed,error,"Technique Clinic at Baseline JVC is an intermediate, mixed-gender session for adults sixteen and above who want focused,",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:29.887403+00:00
classes,cls_morning_social_drills_jvc,description,extraction_failed,error,"A relaxed but purposeful session for players of all levels, open to men and women aged 16 and above. Morning Social Dril",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:30.214241+00:00
classes,cls_tactics_workshop_jvc,description,extraction_failed,error,"Designed exclusively for advanced players aged 18 and over, this early morning workshop at Baseline JVC strips padel bac",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:30.592275+00:00
classes,cls_adult_beginner_course_jvc_2,description,extraction_failed,error,"This beginner course at Baseline JVC introduces padel from first principles to anyone aged 16 and above, regardless of g",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:31.005199+00:00
classes,cls_adult_improver_course_jvc_2,description,extraction_failed,error,"Aimed at intermediate mixed-ability players aged 16 and above, this improver course at Baseline JVC bridges the gap betw",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:31.338475+00:00
classes,cls_ladies_beginner_academy_jvc_2,description,extraction_failed,error,"A welcoming, ladies-only introduction to padel at Baseline JVC, open to women aged 16 and above with little or no prior ",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:31.890128+00:00
classes,cls_ladies_social_doubles_jvc_2,description,extraction_failed,error,This ladies-only class at Baseline JVC suits intermediate players aged 18 and above who already rally confidently and wa,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:32.334038+00:00
classes,cls_adult_beginner_course_yas,description,extraction_failed,error,"Held at Baseline Yas Island, this beginner course welcomes men and women aged 16 and above who are new to padel or retur",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:32.849229+00:00
classes,cls_adult_improver_course_yas,description,extraction_failed,error,This improver course at Baseline Yas Island is built for mixed intermediate players aged 16 and above who already rally ,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:33.256068+00:00
classes,cls_ladies_beginner_academy_yas,description,extraction_failed,error,This ladies-only programme at Baseline Yas Island welcomes women aged sixteen and over who are picking up a racket for t,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:33.766927+00:00
classes,cls_ladies_social_doubles_yas,description,extraction_failed,error,"Held on Saturday evenings at Baseline Yas Island, this ladies-only session suits intermediate players aged eighteen and ",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:34.101428+00:00
classes,cls_junior_academy_yas,description,extraction_failed,error,Junior Academy runs on Wednesday and Saturday evenings at Baseline Yas Island for mixed groups of boys and girls aged ni,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:34.460005+00:00
classes,cls_junior_performance_squad_yas,description,extraction_failed,error,Junior Performance Squad meets Sunday and Tuesday evenings at Baseline Yas Island for mixed juniors aged twelve to seven,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:34.778061+00:00
classes,cls_kids_padel_starters_yas,description,extraction_failed,error,"Kids Padel Starters takes place on Wednesday and Saturday mornings at Baseline Yas Island, designed specifically for mix",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:35.093311+00:00
classes,cls_cardio_padel_yas,description,extraction_failed,error,"Cardio Padel runs Monday and Wednesday evenings at Baseline Yas Island and is open to all levels, mixed, for players age",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:35.444152+00:00
classes,cls_competition_squad_yas,description,extraction_failed,error,"Competition Squad, held Tuesday and Thursday evenings at Baseline Yas Island, is built for advanced mixed players aged s",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:36.020030+00:00
classes,cls_technique_clinic_yas,description,extraction_failed,error,"Technique Clinic runs early on Saturday and Monday mornings at Baseline Yas Island, aimed at mixed intermediate players ",,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:36.532608+00:00
classes,cls_morning_social_drills_yas,description,extraction_failed,error,Morning Social Drills brings together players of every standard at Baseline Yas Island for a relaxed but purposeful hour,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:37.045033+00:00
classes,cls_tactics_workshop_yas,description,extraction_failed,error,Tactics Workshop at Baseline Yas Island is built for advanced players who already have solid technique and want to sharp,,quarantined,LLM extraction failed or was refused; no claims recorded,,adjudicate,2026-08-17T10:49:37.558388+00:00
